Timestamp,Gas Flow (slm),Lab Temperature (C),Lab Pressure (kPa),Gas Sensor Temperature (C),Humidity (%RH)
2026-03-24 14:05:53.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.7,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.7,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.8,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.8,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.9,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:53.9,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.0,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.0,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.1,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.1,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.3,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.3,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.4,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.4,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.5,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.5,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.7,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.8,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:54.8,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:55.5,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:55.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:55.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:05:55.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:55.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:55.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:55.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:55.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:56.4,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:56.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:57.9,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:57.9,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.0,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.0,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.1,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.1,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.2,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.2,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.3,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.3,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.4,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.4,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.5,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.5,0.0,25.2,97.1,24.9,23.9
2026-03-24 14:05:58.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:58.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:58.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:58.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:58.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:59.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:05:59.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:05:59.9,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.0,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.1,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:00.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:01.5,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:01.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:02.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:02.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:02.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:02.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:02.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.2,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:02.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:03.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:03.6,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.7,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.8,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:03.9,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.0,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.1,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.2,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.3,0.0,25.2,97.1,24.7,23.9
2026-03-24 14:06:04.3,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.4,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.5,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.6,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.7,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:04.8,0.0,25.2,97.1,24.8,23.9
2026-03-24 14:06:05.2,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:06:05.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:06:05.6,0.0,25.2,97.1,24.8,23.8
2026-03-24 14:06:05.7,0.0,25.2,97.1,24.8,23.8
